43.0
50.0
50.0
50.0
60.0
50.0
60.0
50.0
54.0
60.0
48.0
46.0
37.0
31.0
21.0
21.0
30.0
34.0
34.0
23.0
45.0
38.0
46.0
27.0
35.0
25.0
44.0
38.0
38.0
50.0
60.0
54.0
50.0
42.0
60.0
50.0
54.0
43.0
42.0
42.0
54.0
54.0
60.0
44.0
46.0
60.0
42.0
43.0
50.0
41.0
29.0
16.0
19.0
26.0
19.0
46.0
24.0
60.0
26.0
27.0
36.0
38.0
29.0
60.0
38.0
29.0
60.0
34.0
50.0
44.0
40.0
46.0
60.0
60.0
54.0
5.0
12.0
5.0
9.0
20.0
32.0
40.0
40.0
31.0
40.0
35.0
50.0
43.0
54.0
42.0
60.0
43.0
40.0
60.0
60.0
60.0
39.0
37.0
38.0
34.0
40.0
54.0
28.0
30.0
41.0
48.0
46.0
48.0
46.0
34.0
20.0
28.0
29.0
26.0
29.0
12.0
31.0
13.0
11.0
12.0
32.0
19.0
38.0
41.0
39.0
42.0
55.0
60.0
46.0
47.0
54.0
42.0
44.0
43.0
42.0
50.0
38.0
41.0
50.0
50.0
50.0
60.0
60.0
50.0
60.0
46.0
60.0
46.0
45.0
44.0
44.0
54.0
42.0
34.0
26.0
30.0
48.0
36.0
29.0
54.0
32.0
18.0
16.0
17.0
39.0
30.0
10.0
14.0
30.0
21.0
25.0
26.0
25.0
30.0
25.0
26.0
42.0
44.0
48.0
35.0
36.0
35.0
36.0
48.0
38.0
54.0
43.0
36.0
36.0
48.0
33.0
44.0
39.0
60.0
38.0
60.0
48.0
54.0
8.0
7.0
22.0
14.0
27.0
43.0
48.0
43.0
43.0
60.0
54.0
46.0
44.0
44.0
50.0
50.0
40.0
54.0
50.0
46.0
46.0
43.0
60.0
46.0
37.0
47.0
44.0
60.0
36.0
48.0
29.0
32.0
39.0
35.0
34.0
35.0
36.0
40.0
54.0
44.0
39.0
36.0
42.0
60.0
42.0
60.0
43.0
44.0
60.0
50.0
60.0
44.0
48.0
46.0
32.0
20.0
36.0
35.0
43.0
32.0
29.0
31.0
41.0
39.0
31.0
40.0
31.0
28.0
41.0
34.0
36.0
42.0
43.0
50.0
54.0
46.0
46.0
54.0
54.0
46.0
50.0
44.0
48.0
50.0
50.0
42.0
44.0
47.0
50.0
43.0
46.0
36.0
22.0
17.0
30.0
34.0
46.0
26.0
32.0
48.0
40.0
40.0
39.0
48.0
30.0
44.0
39.0
38.0
44.0
